file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,error
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Druma,layout,0.7,2.5,2.5,False,0.1,True,2,5.258130788803101,76.92,26,20,6,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Druma,layout,0.7,2.5,3.5,True,0.1,True,2,5.157466411590576,50.0,26,13,13,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Druma,layout,0.7,2.5,3.5,False,0.1,True,2,5.528566837310791,50.0,26,13,13,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Druma,layout,0.7,2.5,4.0,True,0.1,True,2,6.219597816467285,63.33,30,19,11,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Druma,layout,0.7,2.5,4.0,False,0.1,True,2,6.338978052139282,63.33,30,19,11,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Druma,layout,0.7,2.5,5.0,True,0.1,True,2,4.713862895965576,53.85,26,14,12,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Druma,layout,0.7,2.5,5.0,False,0.1,True,2,5.413209438323975,53.85,26,14,12,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.0,2.5,True,0.1,False,0,4.84889030456543,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.0,2.5,False,0.1,False,0,4.729504585266113,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.0,3.5,True,0.1,False,0,3.863374948501587,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.0,3.5,False,0.1,False,0,3.879563808441162,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
