file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,error
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,2.0,4.0,False,0.1,True,10,11.511197805404663,85.71,63,54,9,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,2.5,2.5,True,0.1,True,7,15.244261026382446,28.14,167,47,120,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,2.5,2.5,False,0.1,True,10,14.085667610168457,18.4,125,23,102,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,2.5,3.5,True,0.1,True,7,11.978750944137573,72.41,116,84,32,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,2.5,3.5,False,0.1,True,10,13.084772825241089,78.75,80,63,17,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,2.5,4.0,True,0.1,True,7,13.904170989990234,78.31,83,65,18,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,2.5,4.0,False,0.1,True,10,17.75779390335083,85.71,63,54,9,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,3.0,2.5,True,0.1,True,7,18.77954864501953,24.67,150,37,113,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,3.0,2.5,False,0.1,True,10,14.553157329559326,15.0,120,18,102,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,3.0,3.5,True,0.1,True,7,13.036787509918213,74.53,106,79,27,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,3.0,3.5,False,0.1,True,10,17.523108959197998,79.75,79,63,16,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,3.0,4.0,True,0.1,True,7,11.8752760887146,77.11,83,64,19,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,line,0.7,3.0,4.0,False,0.1,True,10,17.399075508117676,85.48,62,53,9,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,2.0,2.5,True,0.1,True,7,17.22270393371582,64.95,97,63,34,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,2.0,2.5,False,0.1,True,10,17.882216930389404,65.98,97,64,33,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,2.0,3.5,True,0.1,True,7,10.587313413619995,81.67,60,49,11,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,2.0,3.5,False,0.1,True,10,12.056139469146729,84.62,65,55,10,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,2.0,4.0,True,0.1,True,7,10.48968768119812,83.93,56,47,9,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,2.0,4.0,False,0.1,True,10,11.71757435798645,87.93,58,51,7,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,2.5,2.5,True,0.1,True,7,12.163068771362305,64.58,96,62,34,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,2.5,2.5,False,0.1,True,10,13.226851224899292,65.98,97,64,33,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,2.5,3.5,True,0.1,True,7,11.160901546478271,81.67,60,49,11,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,2.5,3.5,False,0.1,True,10,12.390815019607544,84.62,65,55,10,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,2.5,4.0,True,0.1,True,7,10.896818161010742,83.93,56,47,9,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,2.5,4.0,False,0.1,True,10,12.105919122695923,87.93,58,51,7,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,3.0,2.5,True,0.1,True,7,12.245365858078003,64.58,96,62,34,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,3.0,2.5,False,0.1,True,10,13.537534236907959,65.98,97,64,33,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,3.0,3.5,True,0.1,True,7,11.390296459197998,81.67,60,49,11,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,3.0,3.5,False,0.1,True,10,12.669958353042603,84.62,65,55,10,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,3.0,4.0,True,0.1,True,7,11.295052528381348,83.93,56,47,9,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Woodblock-Stacks,layout,0.7,3.0,4.0,False,0.1,True,10,12.345055341720581,87.93,58,51,7,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,2.0,2.5,True,0.1,True,7,13.470403909683228,56.36,110,62,48,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,2.0,2.5,False,0.1,True,10,10.738112211227417,58.06,93,54,39,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,2.0,3.5,True,0.1,True,7,11.550073623657227,66.67,90,60,30,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,2.0,3.5,False,0.1,True,10,10.669779777526855,75.0,84,63,21,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,2.0,4.0,True,0.1,True,7,15.30715560913086,67.05,88,59,29,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,2.0,4.0,False,0.1,True,10,15.45891547203064,64.29,84,54,30,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,2.5,2.5,True,0.1,True,7,15.398353815078735,56.31,103,58,45,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,2.5,2.5,False,0.1,True,10,16.516456365585327,59.78,92,55,37,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,2.5,3.5,True,0.1,True,7,16.345523595809937,66.67,90,60,30,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,2.5,3.5,False,0.1,True,10,10.522669792175293,75.0,84,63,21,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,2.5,4.0,True,0.1,True,7,10.744324207305908,67.05,88,59,29,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,2.5,4.0,False,0.1,True,10,10.702722549438477,64.29,84,54,30,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,3.0,2.5,True,0.1,True,7,14.733800411224365,54.13,109,59,50,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,3.0,2.5,False,0.1,True,10,11.294646501541138,60.23,88,53,35,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,3.0,3.5,True,0.1,True,7,12.861594915390015,65.59,93,61,32,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,3.0,3.5,False,0.1,True,10,10.94302749633789,76.54,81,62,19,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,3.0,4.0,True,0.1,True,7,12.104938745498657,67.03,91,61,30,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,line,0.7,3.0,4.0,False,0.1,True,10,11.058120727539062,68.29,82,56,26,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,2.0,2.5,True,0.1,True,7,9.9105064868927,70.0,70,49,21,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,2.0,2.5,False,0.1,True,10,10.810192346572876,68.92,74,51,23,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,2.0,3.5,True,0.1,True,7,9.78579068183899,69.57,69,48,21,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,2.0,3.5,False,0.1,True,10,10.42953896522522,67.61,71,48,23,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,2.0,4.0,True,0.1,True,7,9.95763349533081,59.15,71,42,29,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,2.0,4.0,False,0.1,True,10,10.8982515335083,58.11,74,43,31,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,2.5,2.5,True,0.1,True,7,10.257783889770508,68.57,70,48,22,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,2.5,2.5,False,0.1,True,10,11.042768239974976,68.92,74,51,23,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,2.5,3.5,True,0.1,True,7,10.121960163116455,69.57,69,48,21,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,2.5,3.5,False,0.1,True,10,10.884010553359985,67.61,71,48,23,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,2.5,4.0,True,0.1,True,7,10.184069395065308,59.15,71,42,29,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,2.5,4.0,False,0.1,True,10,10.840047597885132,58.11,74,43,31,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,3.0,2.5,True,0.1,True,7,10.669121742248535,70.0,70,49,21,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,3.0,2.5,False,0.1,True,10,11.958077430725098,68.92,74,51,23,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,3.0,3.5,True,0.1,True,7,15.284101724624634,69.57,69,48,21,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,3.0,3.5,False,0.1,True,10,16.126715183258057,67.61,71,48,23,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,3.0,4.0,True,0.1,True,7,15.414243221282959,59.15,71,42,29,
uchen_medium quality(1),uchen_medium quality(1) - page 3,Modern,layout,0.7,3.0,4.0,False,0.1,True,10,16.132532596588135,58.11,74,43,31,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,2.0,2.5,True,0.1,True,7,11.976217031478882,36.61,112,41,71,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,2.0,2.5,False,0.1,True,8,16.94817543029785,36.94,111,41,70,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,2.0,3.5,True,0.1,True,7,8.910460233688354,64.18,67,43,24,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,2.0,3.5,False,0.1,True,8,9.177944421768188,64.18,67,43,24,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,2.0,4.0,True,0.1,True,7,9.205008506774902,79.69,64,51,13,
