file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,ocr_text_hash,error
uchen_high_quality_pdf,uchen_high_quality_pdf - page 1,Modern,line,0.7,2.5,3.5,True,0.5,True,8,7.890473365783691,53.16,158,84,74,d28a09d53316cfd1,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 1,Modern,line,0.7,2.5,4.0,True,0.5,True,8,9.04172968864441,41.94,124,52,72,983d6b32dbf9c9d5,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 1,Modern,line,0.7,2.5,5.0,True,0.5,True,8,10.774072170257568,44.58,83,37,46,936455903b1eb66d,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 1,Modern,line,0.7,3.0,2.5,True,0.5,True,8,7.160200357437134,64.13,184,118,66,b052c7c8113a1fd9,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 1,Modern,line,0.7,3.0,3.5,True,0.5,True,8,8.11592984199524,53.16,158,84,74,d28a09d53316cfd1,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 1,Modern,line,0.7,3.0,4.0,True,0.5,True,8,9.195361614227295,41.94,124,52,72,983d6b32dbf9c9d5,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 1,Modern,line,0.7,3.0,5.0,True,0.5,True,8,10.272568464279175,44.58,83,37,46,936455903b1eb66d,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock,line,0.7,2.0,2.5,True,0.5,True,8,6.4033424854278564,85.42,240,205,35,783748b2f695a92d,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock,line,0.7,2.0,3.5,True,0.5,True,8,6.698904752731323,81.86,237,194,43,eeecb6aa6d9c8380,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock,line,0.7,2.0,4.0,True,0.5,True,8,7.629797697067261,78.51,242,190,52,3ab91d7bd675db5d,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock,line,0.7,2.0,5.0,True,0.5,True,8,14.56395673751831,54.78,230,126,104,0f7d473f96277e68,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock,line,0.7,2.5,2.5,True,0.5,True,8,6.609915256500244,85.0,240,204,36,6e2b26cf5e8ec540,
